id_client,nom_famille,sexe,email,Année,tranche_revenus,enfants,Somme de enfant_conduite_accompagne,adresse,lat,lon,date_demande,etat_dossier,formule,tranche_devis,type_vehicule,age_vehicule,est_rouge,usage_vehicule,type_conduite,Somme de points_perdus
220536762,Moreau,F,simone31@tiscali.fr,1998,20k-40k€,false,0,8 Rue de la Tisonnière 53000 Laval,48.06084,'-0.759111,2022-03-28 23:57:50,complet,dev_integral,300-400€,Pickup,1,yes,Commercial,Highly Urban/ Urban,7
763745844,Moreau,M,frederiquebertin@live.com,2021,60k-80k€,true,1,21 Avenue Galois 92340 Bourg-la-Reine,48.77687,2.318795,2022-04-18 15:10:43,complet,dev_express,200-300€,z_SUV,6,no,Commercial,Highly Urban/ Urban,4
638602003,Moreau,M,udelmas@live.com,1990,60k-80k€,true,2,56 Avenue du Docteur Domer 65110 Cauterets,42.896606,'-0.108211,2022-05-27 14:41:25,complet,dev_premium,400-500€,Pickup,7,no,Commercial,Highly Urban/ Urban,0
866093378,Moreau,M,wgermain@live.com,1956,100k-120k€,false,0,30 Quai du Canal 30800 Saint-Gilles,43.674423,4.435264,2022-01-29 10:17:49,complet,dev_premium,300-400€,Minivan,14,no,Private,Highly Urban/ Urban,0
266148272,Morel,M,genevieve65@tele2.fr,1957,20k-40k€,false,0,37 Rue Hector Berlioz 69490 Pontcharra-sur-Turdine,45.878866,4.498012,2022-01-17 12:09:28,complet,dev_premium,500-600€,Van,12,yes,Private,Highly Urban/ Urban,1
407080648,Moreno,F,alexandriemichaud@voila.fr,1976,20k-40k€,true,1,26 Rue Henri de Gastines 53160 Vimarcé,48.19568,'-0.213716,2022-02-17 12:07:25,complet,dev_express,200-300€,Pickup,7,yes,Private,Highly Urban/ Urban,0
668800586,Moreno,F,henri72@voila.fr,1966,< 20k€,true,3,32BIS Rue de la Fontaine Bleue 19100 Brive-la-Gaillarde,45.152558,1.531675,2022-01-04 12:36:23,complet,dev_integral,300-400€,Minivan,1,no,Commercial,Highly Urban/ Urban,6
916886261,Moreno,M,frederique78@live.com,1973,60k-80k€,false,0,11 Rue U Fangu 20000 Ajaccio,41.949745,8.784879,2022-05-28 06:19:28,complet,dev_integral,300-400€,Panel Truck,1,yes,Commercial,Highly Urban/ Urban,0
51707702,Moreno,M,guicharddanielle@orange.fr,1980,100k-120k€,true,2,6 Chemin des Fours à Chaux 83210 Solliès-Pont,43.195404,6.033984,2022-03-12 22:34:46,complet,dev_premium,500-600€,Minivan,14,yes,Private,Highly Urban/ Urban,0
870183904,Moreno-Fernandes,F,luc91@dbmail.com,1952,60k-80k€,true,3,26 Rue Auguste Clément 7600 Vals-les-Bains,44.656452,4.365607,2022-01-02 16:50:27,complet,dev_integral,300-400€,Minivan,12,no,Private,Highly Urban/ Urban,6
922516177,Morin,M,claudegosselin@yahoo.fr,1957,40k-60k€,true,1,1000 Rue du Champ de la Croix 61100 La Chapelle-au-Moine,48.70819,'-0.580873,2022-05-04 10:23:12,complet,dev_integral,300-400€,Sports Car,1,no,Private,Highly Urban/ Urban,2
377628766,Morin,M,lopeslouis@hotmail.fr,1970,,false,0,4 Lotissement Jacquarias 9000 Saint-Jean-de-Verges,43.015794,1.611391,2022-01-25 00:58:49,complet,dev_premium,400-500€,Minivan,17,no,Private,Highly Urban/ Urban,0
349140341,Morin de Bertin,F,mauricerenaud@wanadoo.fr,1993,80k-100k€,false,0,6 Rue Félix Bablon 52000 Chaumont,48.110672,5.137248,2022-04-26 15:04:52,complet,dev_integral,200-300€,Minivan,15,no,Private,Highly Urban/ Urban,2
161360224,Morvan,M,fernandezadrienne@tiscali.fr,1972,40k-60k€,false,0,7320 Avenue Jean Moulin 4800 Gréoux-les-Bains,43.755172,5.879156,2022-03-23 00:19:13,complet,dev_express,200-300€,Minivan,1,yes,Commercial,Highly Urban/ Urban,0
20057040,Morvan,M,joseph31@wanadoo.fr,1947,> 120k€,false,0,12 Rue du Docteur Calmette 52290 Éclaron-Braucourt-Sainte-Livière,48.595249,4.867954,2022-02-27 06:06:47,complet,dev_integral,300-400€,Minivan,19,no,Private,Highly Urban/ Urban,2
2718167,Morvan de Hoareau,M,ivasseur@hotmail.fr,2007,20k-40k€,true,0,44 Avenue de la Libération 95220 Herblay,49.003265,2.187739,2022-01-25 05:05:53,complet,dev_express,200-300€,Pickup,7,yes,Private,Highly Urban/ Urban,1
369429861,Moulin,M,dlouis@sfr.fr,1985,20k-40k€,false,0,358 Rue Berthelot 59220 Denain,50.338002,3.384327,2022-05-25 08:12:41,complet,dev_premium,400-500€,Minivan,8,no,Private,z_Highly Rural/ Rural,0
444658348,Muller,F,henryrobert@wanadoo.fr,1962,40k-60k€,true,0,3 Impasse du Château 79160 Ardin,46.47149,'-0.56618,2022-02-13 15:50:05,complet,dev_vip,> 600€,Pickup,11,yes,Commercial,Highly Urban/ Urban,5
7884893,Muller,M,paulsimon@orange.fr,1959,40k-60k€,false,0,13 Route de Chatillon 18400 Saint-Florent-sur-Cher,46.993559,2.232988,2022-03-13 10:35:02,complet,dev_express,200-300€,Minivan,8,yes,Commercial,Highly Urban/ Urban,0
341780638,Muller,M,remyfrederic@ifrance.com,2015,60k-80k€,false,0,3 Rue des Trois Maries 20000 Ajaccio,41.922641,8.737708,2022-03-27 20:38:49,complet,dev_premium,300-400€,Panel Truck,12,yes,Commercial,Highly Urban/ Urban,0
97750917,Munoz Le Guillot,M,benoit91@tiscali.fr,1988,20k-40k€,false,0,13 Rue Féray 91100 Corbeil-Essonnes,48.611114,2.479775,2022-02-21 01:00:18,complet,dev_express,200-300€,Sports Car,4,no,Private,Highly Urban/ Urban,0
602229598,Munoz-Bègue,F,nlefort@bouygtel.fr,1971,60k-80k€,true,2,48 Rue Simons 61100 Flers,48.748096,'-0.572649,2022-05-10 11:14:08,complet,dev_premium,400-500€,Minivan,7,no,Private,Highly Urban/ Urban,3
726519526,Navarro,M,cecile75@sfr.fr,1960,< 20k€,true,0,10 Côte de la Voûte 26000 Valence,44.934926,4.889577,2022-01-14 11:21:21,complet,dev_integral,200-300€,z_SUV,1,no,Private,z_Highly Rural/ Rural,0
445009433,Navarro,M,theophilethibault@voila.fr,2020,20k-40k€,false,0,298 Route des Gorges 83560 Vinon-sur-Verdon,43.731023,5.815927,2022-04-29 09:55:18,complet,dev_integral,300-400€,Pickup,1,no,Private,Highly Urban/ Urban,3
437006760,Navarro de la Lamy,M,hoarauvalentine@tele2.fr,1954,80k-100k€,false,0,17 Avenue Pierre Le Fur 56160 Lignol,48.03576,'-3.268816,2022-05-01 22:37:09,complet,dev_express,200-300€,Pickup,7,no,Private,Highly Urban/ Urban,0
514525729,Navarro du Marques,F,clercnath@dbmail.com,1933,,false,0,5 Route de Bissey 71390 Buxy,46.715881,4.696351,2022-03-06 03:04:38,complet,dev_integral,200-300€,Pickup,14,no,Private,Highly Urban/ Urban,0
654016315,Navarro Le Berthelot,M,francoisgermain@sfr.fr,1973,> 120k€,false,0,61 Avenue du Général Leclerc 3300 Cusset,46.129269,3.446694,2022-01-05 05:59:38,complet,dev_premium,400-500€,Minivan,15,no,Private,Highly Urban/ Urban,1
592505103,Navarro Le Delahaye,F,bsimon@club-internet.fr,2014,< 20k€,false,0,31 Cité de la Motte 18240 Sury-près-Léré,47.481411,2.861067,2022-01-23 22:34:08,complet,dev_premium,400-500€,z_SUV,16,no,Private,z_Highly Rural/ Rural,2
643840649,Navarro-Thomas,M,lucy28@tele2.fr,1967,20k-40k€,false,0,67 Rue des Sabotiers 56330 Camors,47.832559,'-2.99564,2022-02-11 03:05:15,complet,dev_integral,200-300€,Minivan,17,yes,Private,Highly Urban/ Urban,3
173389804,Neveu,F,dufourmatthieu@dbmail.com,2014,20k-40k€,false,0,3 Clos de Cornillas 82400 Valence,44.118712,0.897801,2022-01-17 13:39:09,complet,dev_integral,300-400€,z_SUV,1,no,Private,Highly Urban/ Urban,2
964114982,Neveu,M,jdelannoy@hotmail.fr,1976,80k-100k€,false,0,1 Rue du Pont de Bedenas 19600 Larche,45.120488,1.425417,2022-04-05 14:33:17,complet,dev_premium,400-500€,z_SUV,7,no,Commercial,z_Highly Rural/ Rural,1
113404562,Neveu,M,mferreira@yahoo.fr,1978,< 20k€,false,0,5 Rue de Plaisance 91410 Dourdan,48.531184,2.002993,2022-02-13 12:49:30,complet,dev_integral,200-300€,Sports Car,10,no,Commercial,Highly Urban/ Urban,6
824623191,Neveu,M,remyroussel@laposte.net,1970,,true,0,8 Rue des Chênes 85120 Saint-Hilaire-de-Voust,46.59275,'-0.647517,2022-03-10 20:21:17,complet,dev_express,200-300€,Minivan,1,yes,Private,Highly Urban/ Urban,2
542481113,Neveu du Marion,F,tlaurent@bouygtel.fr,1951,20k-40k€,true,1,34 Avenue de la République 18110 Saint-Martin-d'Auxigny,47.203017,2.41997,2022-02-28 04:43:34,complet,dev_express,200-300€,Van,,no,Private,Highly Urban/ Urban,0
829430160,Nguyen,F,dorotheemartins@ifrance.com,1968,40k-60k€,true,0,11 Avenue Notre Dame 7700 Bourg-Saint-Andéol,44.372708,4.644794,2022-05-10 08:25:21,complet,dev_premium,500-600€,Van,6,yes,Commercial,Highly Urban/ Urban,0
55839290,Nguyen,F,marthetanguy@bouygtel.fr,2014,< 20k€,true,0,491 Route de Bourg 1440 Viriat,46.248351,5.222263,2022-02-02 16:00:40,complet,dev_express,200-300€,z_SUV,1,no,Private,z_Highly Rural/ Rural,6
99001090,Nguyen,F,thomas90@orange.fr,2003,40k-60k€,false,0,16 Avenue de la Tanguière 50610 Jullouville,48.770312,'-1.566767,2022-03-15 18:00:50,complet,dev_integral,300-400€,z_SUV,14,no,Private,Highly Urban/ Urban,0
693513076,Nguyen,M,abernard@orange.fr,1962,100k-120k€,true,0,28 Rue du Clocher 9100 Pamiers,43.115884,1.613943,2022-03-16 12:50:15,complet,dev_express,200-300€,Panel Truck,23,no,Commercial,Highly Urban/ Urban,1
137443614,Nguyen,M,carpentiertherese@voila.fr,1963,< 20k€,true,0,6BIS Rue de la République 10000 Troyes,48.298595,4.073517,2022-03-20 04:00:15,complet,dev_express,200-300€,Pickup,10,yes,Commercial,Highly Urban/ Urban,0
547238903,Nguyen du Guyon,M,poulainmaurice@hotmail.fr,1946,60k-80k€,true,0,2 Impasse de la Pompe 11200 Canet,43.228094,2.846725,2022-03-14 09:34:04,complet,dev_integral,200-300€,z_SUV,1,no,Private,Highly Urban/ Urban,7
716341380,Nguyen Le Antoine,F,morvancolette@tiscali.fr,1974,20k-40k€,false,0,1 Sentier des Péculières 41400 Monthou-sur-Cher,47.343005,1.24989,2022-05-04 21:01:36,complet,dev_express,200-300€,Pickup,1,yes,Private,Highly Urban/ Urban,1
288561163,Nguyen-Faure,F,wberthelot@voila.fr,1992,60k-80k€,false,0,8 Rue de Dampierre 18160 Chezal-Benoît,46.828653,2.113462,2022-01-22 22:28:01,complet,dev_express,200-300€,Minivan,,yes,Private,Highly Urban/ Urban,3
699856275,Nguyen-Schneider,F,renaultxavier@ifrance.com,1982,80k-100k€,false,0,89 Grande Rue 49400 Villebernier,47.269108,'-0.034272,2022-05-02 04:51:14,complet,dev_express,200-300€,z_SUV,8,no,Private,Highly Urban/ Urban,1
786289554,Nicolas,F,laurejoseph@dbmail.com,1957,80k-100k€,false,0,3 Rue du Mal Juin 23000 Guéret,46.175744,1.876993,2022-02-24 21:52:11,complet,dev_express,200-300€,z_SUV,15,no,Private,Highly Urban/ Urban,4
918606594,Nicolas,M,arnaudlaure@orange.fr,1941,100k-120k€,false,0,8 Allée Georges Brassens 38800 Le Pont-de-Claix,45.12969,5.693953,2022-04-25 08:56:36,complet,dev_premium,300-400€,Minivan,11,yes,Private,Highly Urban/ Urban,0
449101300,Noël,M,guyhenry@free.fr,2017,80k-100k€,false,0,23 Rue Joffre 84000 Avignon,43.939838,4.817987,2022-01-15 14:58:09,complet,dev_premium,400-500€,Pickup,17,no,Private,Highly Urban/ Urban,0
233696411,Olivier,F,blanchetalphonse@sfr.fr,1943,40k-60k€,true,0,16 Rue Michel Chasles 75012 Paris,48.847615,2.373983,2022-03-15 17:21:56,complet,dev_integral,300-400€,Minivan,3,no,Private,Highly Urban/ Urban,1
733718803,Olivier,F,cguillon@laposte.net,2000,40k-60k€,true,0,1 Rue Achille Testelin 59290 Wasquehal,50.6911,3.146228,2022-05-16 17:40:14,complet,dev_integral,200-300€,Pickup,4,yes,Commercial,Highly Urban/ Urban,0
622751878,Ollivier,F,nfournier@live.com,1947,> 120k€,false,0,15 Route de Nérac 47310 Roquefort,44.172662,0.554811,2022-02-15 23:56:38,complet,dev_express,200-300€,Panel Truck,17,yes,Commercial,Highly Urban/ Urban,0
945949803,Ollivier,F,olivierleconte@orange.fr,1957,20k-40k€,false,0,21 Chemin de l'Echelle 59142 Villers-Outréaux,50.02587,3.300454,2022-03-23 18:01:21,complet,dev_integral,300-400€,z_SUV,1,no,Private,Highly Urban/ Urban,0
829674021,Ollivier Le Legros,F,xde-sousa@gmail.com,2006,20k-40k€,false,0,1046 Avenue de Lyon 73000 Chambéry,45.563265,5.906289,2022-01-15 01:35:54,complet,dev_integral,300-400€,Pickup,1,yes,Private,Highly Urban/ Urban,2
915078478,Pages,F,hugues30@tele2.fr,1936,40k-60k€,false,0,650 Chemin du Haut Darbousset 7700 Bourg-Saint-Andéol,44.377838,4.62577,2022-02-19 17:32:43,complet,dev_premium,500-600€,z_SUV,,no,Private,Highly Urban/ Urban,4
582259166,Pages,F,marthebonneau@tele2.fr,1941,< 20k€,true,0,52 Chemin de la Botteraie 1220 Grilly,46.332033,6.10065,2022-03-12 10:18:18,complet,dev_integral,300-400€,z_SUV,1,no,Private,Highly Urban/ Urban,4
60329948,Pages,M,jean21@orange.fr,2000,40k-60k€,true,2,209 Rue du Moulin aux Malades 27130 Verneuil-sur-Avre,48.739826,0.916685,2022-04-10 22:38:24,complet,dev_premium,400-500€,z_SUV,5,no,Commercial,Highly Urban/ Urban,6
366029224,Parent,F,michele79@wanadoo.fr,1955,< 20k€,false,0,NULL,43.995567,7.14744,2022-05-27 23:47:01,complet,dev_express,200-300€,Pickup,1,yes,Private,Highly Urban/ Urban,1
908411110,Parent,M,bertrand73@live.com,2020,100k-120k€,false,0,78 Rue de la Touesse 35800 Saint-Lunaire,48.630296,'-2.080948,2022-01-26 07:50:02,complet,dev_express,200-300€,Minivan,12,no,Commercial,Highly Urban/ Urban,4
158766557,Parent du Turpin,F,wgomes@free.fr,1959,60k-80k€,true,0,7 Rue Victor Hugo 84160 Cadenet,43.734587,5.373051,2022-05-24 19:47:02,complet,dev_integral,200-300€,z_SUV,11,no,Commercial,Highly Urban/ Urban,5
547998631,Paris,M,marquesmanon@bouygtel.fr,1969,40k-60k€,false,0,42 Chemin des Gascards 16130 Gensac-la-Pallue,45.663747,'-0.268379,2022-01-27 08:09:52,complet,dev_premium,400-500€,Minivan,6,no,Commercial,Highly Urban/ Urban,3
860428575,Pascal,F,augustebenoit@voila.fr,1952,20k-40k€,true,0,4 Rue de la Louère 21800 Quetigny,47.315654,5.115032,2022-05-28 00:32:29,complet,dev_vip,> 600€,Minivan,9,no,Private,Highly Urban/ Urban,8
318075197,Pascal,F,gabriel01@free.fr,1940,20k-40k€,true,1,73 Rue Saint-Marcellin 5110 La Saulce,44.425711,6.006189,2022-03-01 00:11:30,complet,dev_express,200-300€,z_SUV,19,no,Private,Highly Urban/ Urban,2
555695397,Pascal,M,bernadette66@sfr.fr,1936,,true,0,4 Rue Christian Échivard 61160 Fel,48.800239,0.105424,2022-03-23 10:29:31,complet,dev_premium,400-500€,z_SUV,10,no,Private,z_Highly Rural/ Rural,0
906904164,Pascal-Barbe,M,francoise80@tiscali.fr,1953,> 120k€,false,0,4 Impasse Alexandre Dumas 44490 Le Croisic,47.292036,'-2.520986,2022-03-16 01:51:04,complet,dev_express,200-300€,z_SUV,16,no,Private,Highly Urban/ Urban,0
316450995,Paul Le Lopes,F,ybruneau@tiscali.fr,1943,20k-40k€,false,0,36 Rue du Muscat 11000 Carcassonne,43.228161,2.356092,2022-04-21 16:29:21,complet,dev_express,200-300€,z_SUV,7,no,Private,Highly Urban/ Urban,5
892231761,Payet,M,alix92@voila.fr,2002,40k-60k€,false,0,8 Rue Joseph Audouy 66220 Saint-Paul-de-Fenouillet,42.812316,2.503672,2022-04-04 21:37:30,complet,dev_premium,500-600€,Sports Car,,no,Commercial,Highly Urban/ Urban,1
247903379,Payet,M,gimenezmaurice@ifrance.com,1995,,false,0,1980 Route d'Aussac 82130 L'Honor-de-Cos,44.11603,1.409104,2022-01-17 08:56:47,complet,dev_express,200-300€,Pickup,4,yes,Commercial,Highly Urban/ Urban,7
591330652,Pelletier,F,maryseauger@tele2.fr,1954,20k-40k€,false,0,17 Rue Jean Jaurès 80570 Dargnies,50.04348,1.528369,2022-01-10 09:54:06,complet,dev_express,200-300€,Minivan,7,no,Private,z_Highly Rural/ Rural,0
449849353,Pelletier,F,michelle22@sfr.fr,1938,> 120k€,false,0,6 Rue des Pas 53250 Charchigné,48.41781,'-0.408817,2022-03-09 09:41:41,complet,dev_integral,200-300€,Pickup,15,no,Private,Highly Urban/ Urban,0
979856160,Peltier,F,chantal92@voila.fr,2002,> 120k€,false,2,55 Rue des Coquelicots 91160 Longjumeau,48.69555,2.30531,2022-03-04 23:01:12,complet,dev_express,200-300€,z_SUV,,no,Private,Highly Urban/ Urban,4
602256369,Peltier-Vallée,M,odette32@club-internet.fr,1971,40k-60k€,true,0,29 Rue de la Vivarde 52100 Chancenay,48.674556,4.993071,2022-05-31 03:31:23,complet,dev_express,200-300€,z_SUV,1,no,Commercial,Highly Urban/ Urban,4
273921420,Pereira,F,tristanrenault@wanadoo.fr,1972,< 20k€,false,0,10 Rue des Jardins 31620 Fronton,43.839652,1.392318,2022-04-30 23:46:27,complet,dev_express,200-300€,z_SUV,1,no,Private,Highly Urban/ Urban,0
296960793,Pereira,M,vberger@sfr.fr,1982,40k-60k€,false,0,27 Rue Alphonse Daudet 58260 La Machine,46.88626,3.456534,2022-03-30 13:20:35,complet,dev_express,200-300€,Minivan,9,yes,Private,Highly Urban/ Urban,0
669026566,Perez,M,marc28@orange.fr,1955,> 120k€,true,0,5 Allée Colette Renard 86550 Mignaloux-Beauvoir,46.542956,0.402975,2022-01-27 16:51:34,complet,dev_integral,300-400€,Minivan,15,no,Private,Highly Urban/ Urban,8
790543950,Peron,F,parishenri@orange.fr,1968,40k-60k€,false,0,22 Rue du Calvaire 62470 Calonne-Ricouart,50.484451,2.482114,2022-04-27 03:37:13,complet,dev_express,200-300€,Pickup,8,no,Private,Highly Urban/ Urban,0
411096665,Peron,M,arthurmathieu@ifrance.com,1961,< 20k€,false,0,7 Rue Achille Simon 24600 Ribérac,45.247049,0.339459,2022-03-23 12:55:56,complet,dev_integral,300-400€,Pickup,1,no,Commercial,Highly Urban/ Urban,1
387872327,Perret,F,guy14@voila.fr,1982,100k-120k€,true,0,1 Rue du Mondarain 64210 Bidart,43.438117,'-1.574563,2022-01-14 18:54:04,complet,dev_integral,200-300€,z_SUV,1,no,Commercial,z_Highly Rural/ Rural,1
882704506,Perret,F,rivierelaurent@ifrance.com,2009,100k-120k€,true,3,5 Rue Jean-Claude Bartet 69410 Champagne-au-Mont-d'Or,45.79349,4.793599,2022-02-08 17:21:00,complet,dev_premium,400-500€,Panel Truck,1,yes,Commercial,Highly Urban/ Urban,3
182301007,Perret,F,rogermargot@noos.fr,2010,40k-60k€,false,0,4 Chemin du Sanitas 28220 Cloyes-sur-le-Loir,47.997935,1.230091,2022-04-23 11:29:17,complet,dev_premium,500-600€,z_SUV,,no,Private,Highly Urban/ Urban,6
751270923,Perret,F,sophie78@noos.fr,1961,60k-80k€,false,0,12 Rue de la Cité 47500 Monsempron-Libos,44.481559,0.943341,2022-04-08 06:27:39,complet,dev_premium,300-400€,Minivan,1,no,Commercial,z_Highly Rural/ Rural,0
37014855,Perret,M,denissauvage@laposte.net,2017,100k-120k€,true,3,27 Route du Nino 20290 Borgo,42.576673,9.431444,2022-01-22 05:58:28,complet,dev_express,200-300€,Panel Truck,16,no,Commercial,Highly Urban/ Urban,9
924192681,Perret,M,margaux23@wanadoo.fr,1983,100k-120k€,true,1,3 Rue du Vieux Chauffour 59143 Saint-Momelin,50.796609,2.248648,2022-01-17 08:07:21,complet,dev_premium,300-400€,z_SUV,6,no,Private,z_Highly Rural/ Rural,4
504537312,Perret de la Garcia,F,juliette40@yahoo.fr,1931,40k-60k€,false,0,348 Route de Bois Vial 74540 Alby-sur-Chéran,45.821581,6.029856,2022-04-28 02:43:06,complet,dev_integral,200-300€,Sports Car,8,no,Private,Highly Urban/ Urban,2
672745912,Perrier,F,dsimon@laposte.net,1936,40k-60k€,false,0,8 Rue du Roz 29440 Plouzévédé,48.600227,'-4.118843,2022-01-24 05:53:36,complet,dev_express,200-300€,Minivan,9,yes,Private,z_Highly Rural/ Rural,0
607046916,Perrin,F,antoinettelebon@voila.fr,1951,> 120k€,false,0,26 Route de Montot 21170 Saint-Usage,47.113843,5.259049,2022-01-22 15:37:29,complet,dev_integral,300-400€,Minivan,11,yes,Private,Highly Urban/ Urban,1
643171611,Perrin,M,lucasvalentine@wanadoo.fr,1983,60k-80k€,true,0,7 Rue Robert Cordioux 28140 Orgères-en-Beauce,48.149103,1.687499,2022-03-01 04:35:43,complet,dev_integral,300-400€,Minivan,12,yes,Commercial,z_Highly Rural/ Rural,1
520911084,Perrin-Morel,F,onormand@live.com,1941,80k-100k€,true,2,152TER Rue de Blanzat 63000 Clermont-Ferrand,45.79278,3.084915,2022-05-19 09:28:12,complet,dev_integral,200-300€,Panel Truck,,no,Commercial,z_Highly Rural/ Rural,0
119377306,Perrin-Valette,M,ulejeune@club-internet.fr,2003,40k-60k€,false,0,6 Rue du pont noir 38120 Saint-Égrève,45.226909,5.680647,2022-01-07 22:44:04,complet,dev_premium,300-400€,z_SUV,1,no,Private,Highly Urban/ Urban,0
635649372,Perrot,F,matthieuguillon@yahoo.fr,1971,40k-60k€,false,0,24 Rue Regnier 89340 Villeblevin,48.320941,3.085866,2022-03-25 10:32:38,complet,dev_integral,300-400€,z_SUV,8,no,Commercial,z_Highly Rural/ Rural,0
976090829,Perrot,M,renelopez@club-internet.fr,1973,80k-100k€,false,0,6574F Rue N° 8 46090 Arcambal,44.479571,1.55547,2022-01-28 09:25:34,complet,dev_premium,300-400€,z_SUV,1,no,Private,z_Highly Rural/ Rural,1
646843657,Perrot,M,vincentthibault@bouygtel.fr,1953,40k-60k€,false,0,24 Rue du Lin et du Chanvre 35630 Saint-Brieuc-des-Iffs,48.294197,'-1.848476,2022-04-04 10:38:31,complet,dev_premium,400-500€,z_SUV,1,no,Commercial,Highly Urban/ Urban,0
154342859,Petit,M,mauriceevrard@free.fr,1977,,true,0,10 Rue du Général Marcot 70210 Vauvillers,47.92012,6.099333,2022-04-08 22:16:19,complet,dev_express,200-300€,Pickup,9,yes,Private,Highly Urban/ Urban,3
908005205,Petitjean,M,ilaporte@club-internet.fr,2015,60k-80k€,false,0,8 Chemin du Bois Soleil 85270 Saint-Hilaire-de-Riez,46.78377,'-1.96965,2022-03-26 17:10:44,complet,dev_integral,200-300€,Pickup,10,yes,Commercial,z_Highly Rural/ Rural,2
207041439,Petitjean,M,sophiecharles@dbmail.com,1995,80k-100k€,false,0,20 Rue Labois-Rouillon 75019 Paris,48.893781,2.371698,2022-03-06 00:29:49,complet,dev_express,200-300€,Minivan,9,yes,Private,Highly Urban/ Urban,1
333566924,Petitjean,M,vlopes@bouygtel.fr,1957,100k-120k€,false,0,17 Allée des Promenades 61430 Athis-de-l'Orne,48.812318,'-0.493109,2022-03-15 22:50:48,complet,dev_express,200-300€,Minivan,1,yes,Private,Highly Urban/ Urban,0
526733042,Philippe,M,martin35@dbmail.com,1994,100k-120k€,false,0,12 Rue du Premier Mai 11100 Narbonne,43.185282,3.002217,2022-03-19 08:30:16,complet,dev_integral,300-400€,z_SUV,8,no,Commercial,Highly Urban/ Urban,0
360967829,Philippe,M,veroniquecharrier@tiscali.fr,1957,100k-120k€,false,0,31 Rue du Rossignol 68170 Rixheim,47.750302,7.395066,2022-02-20 04:37:28,complet,dev_integral,300-400€,Panel Truck,20,yes,Commercial,Highly Urban/ Urban,5
421316364,Philippe-Pierre,F,susan60@yahoo.fr,1949,80k-100k€,false,0,4 Impasse de la Gignouse 82340 Donzac,44.108648,0.820997,2022-02-25 17:52:57,complet,dev_integral,300-400€,Van,18,no,Commercial,Highly Urban/ Urban,0
574158891,Picard,F,adelenicolas@orange.fr,1970,,false,0,801 Route de Mont de Marsan 40420 Labrit,44.097726,'-0.543207,2022-04-14 07:57:49,complet,dev_integral,200-300€,z_SUV,25,no,Private,Highly Urban/ Urban,0
923020250,Picard,F,obernier@tiscali.fr,1994,< 20k€,false,0,168 Rue des Termes 46400 Saint-Laurent-les-Tours,44.867706,1.885956,2022-03-19 01:46:03,complet,dev_premium,300-400€,Pickup,1,yes,Commercial,Highly Urban/ Urban,0
318963239,Picard Le Lemoine,M,mjoly@orange.fr,1966,80k-100k€,false,0,3 Allée le Nôtre 37170 Chambray-lès-Tours,47.345837,0.712316,2022-05-01 01:21:14,complet,dev_integral,300-400€,Minivan,9,no,Commercial,z_Highly Rural/ Rural,1
529201050,Pichon,M,jeromeregnier@wanadoo.fr,1941,> 120k€,true,2,36 Rue de Savigny 35300 Fougères,48.349263,'-1.208034,2022-01-14 04:38:54,complet,dev_integral,300-400€,Van,12,yes,Commercial,Highly Urban/ Urban,0
677580632,Pichon,M,michel34@gmail.com,2018,> 120k€,false,0,320 Route du Temple 38490 La Bâtie-Divisin,45.513671,5.600418,2022-05-05 07:55:20,complet,dev_integral,300-400€,Pickup,15,no,Private,Highly Urban/ Urban,2
37246864,Pierre,F,luce14@live.com,1954,< 20k€,false,0,310 Rue de l'Abbé René Bonpain 59495 Leffrinckoucke,51.054903,2.440533,2022-03-18 03:20:11,complet,dev_premium,300-400€,Minivan,1,yes,Private,Highly Urban/ Urban,0
357974300,Pierre,M,emmanuellepichon@yahoo.fr,1968,20k-40k€,true,0,17 Rue Saint-Louis 55100 Verdun,49.157542,5.382779,2022-01-06 07:34:06,complet,dev_express,200-300€,z_SUV,8,no,Private,Highly Urban/ Urban,0
106556153,Pineau,F,nathperret@gmail.com,1936,40k-60k€,false,0,109 Rue Gabriel Péri 78210 Saint-Cyr-l'École,48.805806,2.053751,2022-03-04 09:15:11,complet,dev_express,200-300€,Van,8,yes,Commercial,Highly Urban/ Urban,1
160740784,Pineau-Léger,F,dominiqueguillaume@free.fr,1957,20k-40k€,false,0,76 Rue Édouard Branly 81000 Albi,43.934585,2.152457,2022-02-07 21:25:28,complet,dev_integral,200-300€,z_SUV,1,no,Private,z_Highly Rural/ Rural,0
552499053,Pires,F,briandgabriel@wanadoo.fr,1939,< 20k€,true,1,8 Rue de Louvemont 55100 Verdun,49.163292,5.401756,2022-03-31 21:08:05,complet,dev_premium,400-500€,z_SUV,7,no,Commercial,Highly Urban/ Urban,0
639408362,Pires,M,agnes63@tiscali.fr,1945,40k-60k€,false,0,15 Chemin de Pirat 65220 Puydarrieux,43.284434,0.378049,2022-02-23 14:57:47,complet,dev_premium,300-400€,Minivan,10,no,Commercial,Highly Urban/ Urban,4
976037221,Poirier,F,benjamin27@hotmail.fr,1992,80k-100k€,false,0,4 Allée de la Brie 91150 Étampes,48.440115,2.149825,2022-05-02 13:16:37,complet,dev_express,200-300€,z_SUV,1,no,Private,z_Highly Rural/ Rural,0
